Id	Instance	Markers	New.Gold.Label
174447	"Não sou daquelas atletas que não ligam nenhuma às coisas de mulheres e sei separar as coisas, reconhece a jovem. ""Gosto de ser feminina, uso sempre hidratante no corpo para evitar os efeitos do cloro e, quando saio com os amigos, gosto de me pôr mais bonitinha, embora muito natural, sem nada de maquilhagens""."	['N/A']	PT-PT
173879	"O encontro está marcado para as 8h00 do próximo dia 24 de Março, no largo da Junta de Almoster. O trabalho vai ser de empreitada até à hora do almoço de convívio no largo do Convento. No final, o Centro Social e Cultural Vilanovense organiza um baile de pinha."	['N/A']	PT-PT
156742	"Chávez disse ainda que a decisão de romper relações deve-se à “gravidade do ocorrido” durante a sessão da OEA, quando o governo colombiano reforçou as acusações contra Caracas."	['N/A']	PT-BR
172654	"É o que espera o ministro Wagner Rossi (Agricultura), que diante de lideranças do agronegócio nacional, defendeu a aprovação do projeto conforme ele foi acertado entre ruralistas, ambientalistas e o Palácio do Planalto."	['N/A']	PT-PT
156680	"Acho a Gleisi uma figura excepcional, afirmou. ""Eu conheço a Dilma e conheço a Gleisi e acho que elas vão fazer muita coisa nesse País."""	['N/A']	PT-BR
173043	O troço Chelas-Oriente vai estar encerrado entre as 06:30 de hoje e as 01:30 de segunda-feira.	['N/A']	PT-PT
174116	"Vamos correr por fora, o que é bom porque não temos a pressão de ganhar todos os jogos como tivemos noutras ocasiões, reconheceu o defesa central luso-brasileiro, em conferência de imprensa."	['N/A']	PT-PT
174160	"O facto de a lente ser escura também não é um bom indicador de escolha, nota Fernando Bivar, oftalmologista da Sociedade Portuguesa de Oftalmologia. “Quem usa óculos de lentes escuras mas sem filtros para radiação UV está tão exposto aos efeitos nocivos da luz solar como quem não os usa”."	['N/A']	PT-PT
154995	"Nos votos válidos, Serra obtém 31%, Marina, 15%, e Plínio, 1%."	['N/A']	PT-BR
154639	"Na planilha calculada com valores oficiais, tipo tabela da Caixa Econômica Federal, o custo da reforma estava estipulado em R$ 1,3 milhão, incluindo contratação de construtora."	"['Na planilha calculada com valores oficiais, tipo tabela da Caixa Econômica Federal, o custo da reforma estava estipulado em R$ 1,3 milhão, incluindo contratação de construtora.']"	PT-BR
174255	"Manuel/José (A)- Dinis/Vítor(SLB), 9 -11, 5 -11 e 8-11"	['N/A']	PT-PT
174493	"Convém recordar que por lei, as autarquias tem que aprovar os seus orçamentos até 1 de Janeiro, correndo o risco dos seus órgãos serem dissolvidos."	['N/A']	PT-PT
156606	"“Temos que esclarecer que não existem atrasos na realização das obras para a Copa de 2014. Temos vários projetos finalizados e até dinheiro em caixa para iniciarmos algumas intervenções na área urbana da cidade”, assegurou o governador."	['N/A']	PT-BR
173389	"A autarquia de Santa Cruz entrega hoje, às 18h30, certificados aos formandos da terceira acção de formação levada a cabo pelo município e Associação Casa do Voluntários."	['N/A']	PT
155658	As principais bolsas de valores mundiais operam sem direção comum nesta sexta-feira. As atenções dos investidores estiveram voltadas para o resultado do teste de estresse de bancos europeus e a questão do endividamento norte-americano.	['N/A']	PT-BR
172683	"A banca foi um dos sectores que mais penalizou Atenas, já que são os que mais expostos estão ao desempenho da economia. O EFG Eurobank Ergasias e o Alpha Bank cederam mais de 19%. Já o Piraeus Bank recuou mais de 13%, enquanto o National Bank of Greece marcou a desvalorização menos abrupta: 8%."	['N/A']	PT-BR
156618	"O ponto alto da feira será no dia 23, quinta-feira, a partir das 14 horas, com a apresentação dos grupos vindos das diferentes freguesias. A animação prolonga-se até às 23 horas com música e baile."	['N/A']	PT-BR
156584	"Ele deixou o cargo após ser envolvido no esquema, no qual médicos recebiam por plantões jamais realizados, conforme o Ministério Público. A suspeita é de um desvio de R$ 1,8 milhão em três anos."	['N/A']	PT-BR
154892	"Para obter a vitória, a Espanha começou com uma novidade nesta quarta-feira. O técnico Vicente del Bosque deixou Fernando Torres no banco (apesar de ser estrela, o atacante vive má fase) para escalar Pedro no ataque ao lado de David Villa. O treinador também ordenou que a equipe marcasse sobre pressão no meio-campo para ter o maior controle de bola."	['N/A']	PT-BR
155522	"Os restos do O. quilombensis, com pouco menos de 100 milhões de anos, vieram da ilha do Cajual, no Maranhão. Isso explica o sabor africano do nome do bicho, já que a ilha abriga um quilombo. Ademais, a criatura tem mais características em comum com seus primos da África do Norte do que com as formas brasileiras de seu grupo."	['N/A']	PT-BR
173998	"Na quarta-feira, a GNR de Beja deteve nove pessoas por suspeita de posse de droga, enquanto a GNR de Santiago do Cacém deteve 19, totalizando 28."	['N/A']	PT-PT
174101	"Na declaração, a ETA considera que o ""reconhecimento de Euskal Herria e o respeito pela vontade popular devem prevalecer sobre a imposição"", considerando que esse ""é o desejo da maioria da cidadania basca""."	['N/A']	PT-PT
156589	"O líder do PSOL, Chico Alencar (RJ), espera que as novas penas não sejam usadas no caso de Jaqueline. ""A postura dela é de uma quebra de decoro que justifica a perda do mandato, espero que não se use essas alternativas para amenizar, para proteger quem merece ser cassado."""	['N/A']	PT-BR
174065	"Os trabalhos escolares sobre o tema proposto, poderão ser apresentados em múltiplos formatos, nomeadamente, desenhos, textos, fotografias e filmes."	['N/A']	PT
156185	"No dia 22 de março, as turmas participantes responderam a nove questões matemáticas cada uma. A prova é realizada por toda a sala, como um grande grupo, e não individualmente, como os jovens estão acostumados."	['N/A']	PT-BR
174164	"António José Seguro fez também votos para que «os líderes europeus sejam céleres em colocar o emprego e o crescimento económico como a principal prioridade», ao comentar o Tratado Sobre a Estabilidade, Coordenação e Governação na União Económica e Monetária assinado hoje pelos chefes de Estado e de Governo de 25 países da União Europeia."	['N/A']	PT
173436	"Os trabalhos a concurso devem ser entregues até 31 de agosto, revelando a organização que os 16 trabalhos premiados serão depois expostos no mês de setembro no Real Marina Hotel & Spa, um dos principais patrocinadores."	['N/A']	PT-BR
173179	A que novos conteúdos vou ter acesso se subscrever a Assinatura Digital Negócios Primeiro?	['N/A']	PT
172765	"Neste âmbito, foi desenvolvida uma campanha de visibilidade, intitulada ?Super Bock Frequent Flyer?, presente nos principais locais do Aeroporto de Faro."	['N/A']	PT-BR
156425	"SÃO PAULO - O IPC-S de 22 de maio de 2011 registrou variação de 0,96%, segundo levantamento da Fundação Getúlio Vargas (FGV), 0,13 ponto percentual abaixo da taxa na última apuração (1,09%). De acordo com a pesquisa, nesta semana, cinco das sete capitais pesquisadas registraram desaceleração em suas taxas de variação."	['N/A']	PT-BR
154762	O pior momento de sua administração aconteceu por razões sobre as quais a presidente tinha pouca responsabilidade. Foi um erro nomear Antonio Palocci Filho para a Casa Civil e concentrar tanto poder na pasta? Hoje parece fácil responder afirmativamente.	['O pior momento de sua administração aconteceu por razões sobre as quais a presidente tinha pouca responsabilidade. Foi um erro nomear Antonio Palocci Filho para a Casa Civil e concentrar tanto poder na pasta? Hoje parece fácil responder afirmativamente.']	PT-BR
173147	"Em primeiro lugar, os médicos que servem nas estruturas militares das grandes potências, e nos termos de que se conhece em ambientes bem informados, ministram às suas tropas, em situações específicas de guerra, substâncias dopantes, destinadas a garantir a esses militares uma capacidade de ação sob ausência de sono por períodos longos."	['N/A']	PT-PT
173349	"Quanto a cavaleiros, fecha o cartaz o jovem terceirense Rui Lopes, que volta a pisar a arena terceirense depois da sua participação na última Feira de S. João."	['N/A']	PT
173464	"Até agora a reserva tem sido visitada sobretudo por crianças, que ali também têm acesso a acções de sensibilização ambiental."	['N/A']	PT-PT
174376	"Recorde-se que o corpo de Whitney Houston foi encontrado num quarto do Beverly Hilton Hotel. O alerta foi dado pelo guarda-costas da cantora, que a encontrou e avisou os responsáveis do hotel. Funcionários tentaram ainda reanimar a artista, mas sem sucesso. A Polícia diz ter chegado ao local dois minutos depois do alerta. O óbito foi confirmado às 15h55 (23h55 em Portugal)."	['N/A']	PT-PT
174260	"É um terrível drama humano que hoje atinge a Bélgica. Todo o país foi tomado pela emoção, ao saber da notícia do acidente esta manhã. Sentimo-nos todos pai, mãe, irmão ou irmã destas dezenas de raparigas e rapazes, e acompanhantes, que regressavam de uma semana na Suíça, disse, numa mensagem de condolências."	['N/A']	PT-PT
172630	"No entanto, sem ter como adquirir 100% da companhia Vanguarda do Brasil, que tem 13 unidades de produção divididas em Mato Grosso e no oeste da Bahia, o fundo Veremonte propôs a compra de 50% da empresa."	['N/A']	PT-BR
155985	"O técnico chegará ao Santos com o objetivo inicial de conquistar o título do Paulistão e principalmente o da Libertadores, depois de ter iniciado de forma ruim a competição continental sob o comando do Fluminense. Ele, por sinal, nunca conseguiu ganhar o título do torneio sul-americano como treinador. Em 2006, ele chegou a ser vice-campeão no São Paulo, quando caiu na decisão diante do Internacional."	['N/A']	PT-BR
174861	"Após o sismo e tsunami de Março de 2011 – que provocou a maior crise nuclear mundial depois de Chernobil, com graves problemas na central de Fukushima – os reactores nucleares foram sendo parados para operações de inspecção e não foram reactivados."	['N/A']	PT
174812	O objectivo é a cobrança de portagens através do Dispositivo Electrónico de Matrícula (chip).	"['objectivo; Electrónico', 'objectivo, Electrónico']"	PT-PT
174049	"Sábado, dia 5 – Reunião do PS Tomar com autarcas e população das freguesias de Além da Ribeira (15h00) e Beselga (18h00) sobre orçamento de 2012, reforma da administração local e PDM nas sedes das juntas."	['N/A']	PT
154648	"Com a presença do escritor e compositor José Miguel Wisnik, a abertura, cujos ingressos já estão esgotados, traz como tema ?Oswald de Andrade: Devoração e Mobilidade?. Tendo como homenageado (1890-1954) um ícone do modernismo que criou uma noção de brasilidade, a Flip reúne 33 convidados, com a predominância de estrangeiros (18 artistas)."	['N/A']	PT-BR
154642	"?O Seminário foi dividido em quatro painéis: ?Conjuntura da pecuária leiteira no estado?, Produção de leite e Meio Ambiente?, ?Recuperação de pastagens na Amazônia? e ?Produção de Leite com qualidade?."	['Amazônia']	PT-BR
173864	"A Quercus – Associação Nacional de Conservação da Natureza considera que o documento “não mostra sinais de um movimento na direcção” do desenvolvimento sustentável. Ou seja, conseguir o “acesso a alimentos de qualidade, água limpa e energia renovável” e um “planeta saudável e habitável, um clima estável e uma economia próspera e vibrante”."	['N/A']	PT-PT
156565	"A temporada de esqui no Chile começou há um mês e os centros de inverno já fazem contas posotivas, com alta de 10% na venda de ingressos, segundo dados do Serviço Nacional de Turismo (Sernatur)."	"['esqui; posotivas', 'esqui']"	PT-BR
154643	"A fim de melhorar a qualidade de vida da população de Ariquemes, a Secretaria Municipal de Planejamento Orçamento e Gestão, passa por um momento de reestruturação na Gerencia de Recursos Humanos, sendo criada a Divisão de Qualidade de Vida."	['N/A']	PT-BR
173265	"«Vamos muito rapidamente legislar nessa matéria, de modo a deixar claras as regras do jogo», disse."	['N/A']	PT-PT
174633	"De acordo com o Comunicado Oficial 252, está agendada para o próximo dia 3 de Maio, às 14h30, no Auditório da Liga, no Porto, com a seguinte ordem de trabalhos:"	['N/A']	PT
156448	"Miele projetou a coleção através de fotos de satélite da internet, o que resultou em ""uma mistura de listras, sobreposições e cores fortes"", explicou à Efe o estilista, que também se inspirou no trabalho do fotógrafo Mário Cravo sobre barroco."	['N/A']	PT-BR
156812	"Tão pouco a alegada «discussão pública» se pode limitar, a uma consulta por via eletrónica como método de auscultação e investigação científica em matéria de ciências sociais que, por muitos méritos que tenha não chega."	['N/A']	PT-BR
156431	"O grupo Gama e o banco disseram que se tratava de ""uma proposta amigável, sujeita à aprovação dos acionistas e em acordo com os contratos vigentes"", disse o texto."	['N/A']	PT-BR
155247	"Essa medida judicial não impede outras, inclusive para discutir a vocação do aeroporto de Congonhas, seus limites e riscos estruturais."	['Congonhas']	PT-BR
156395	"Esse pedido de Roriz ainda está no TSE, que deve autorizar sua subida ao STF. Ao ser enviado, também deve ser distribuído para Ayres Britto. O ministro disse à Folha que, se o recurso chegar a tempo, ele irá agilizar seu voto para que seja julgado antes do primeiro turno das eleições."	['N/A']	PT-BR
154977	"Lançado em 2008, o álbum duplo que apresentava aos fãs seu alter ego de palco, Sasha Fierce, foi um sucesso de vendas, mas fracassou com a crítica musical."	['N/A']	PT-BR
155039	"SÃO PAULO - O empresário Claudio Figueiredo, que a Polícia Federal rotulou de doleiro de Alphaville, foi condenado a 5 anos e 4 meses de prisão sob acusação de operar instituição financeira sem autorização, executar operações de câmbio para fins de evasão de divisas e lavagem de dinheiro. Ele foi o principal alvo da Operação X 9, desencadeada pela PF em 2007."	['N/A']	PT-BR
156553	"Kléber e Danielle se conheciam desde criança e estavam casados há nove anos. O crime - cometido por motivo torpe, com crueldade, dissimulação e premeditação - aconteceu porque Kleber não aceitava a separação do casal. Havia dois meses que Danielle tinha saído de casa."	['N/A']	PT-BR
155036	"O Grupo Pão de Açúcar é controlado conjuntamente pelo Casino e pela família Diniz por meio de uma companhia controladora chamada Wilkes, na qual cada um dos dois acionistas possui 50% de participação. Um acordo de acionistas assinado pelo Casino e pela família Diniz dá à empresa francesa a opção de comprar a fatia da família Diniz em 2012."	['N/A']	PT-BR
172822	"Quanto aos tratamentos de radioterapia, fazem-se num período até 48 horas, em situações de emergência, e com TME entre 15 dias e três meses, noutras circunstâncias."	['N/A']	PT-PT
173712	"Neste contexto, o Governo prevê que a taxa de desemprego atinja os 15,5 por cento em 2012 (contra os 14,5 por cento anteriormente previstos) e 16 por cento em 2013 (contra 14,1 por cento estimados pelo Executivo para o próximo ano)."	['N/A']	PT
156774	"A decisão da Comissão de Recurso da UEFA baseou-se nas conclusões da própria Comissão Disciplinar da FARC, que retirou àquele clube nove pontos no campeonato checo e aplicou-lhe uma multa de quatro milhões de coroas (157 mil euros)."	['N/A']	PT-BR
174722	"Assim, as tendências podem estar em simultâneo na roupa e no prato, onde quer que esteja a loja e o restaurante, e, ainda, nas redes sociais. A página já foi criada no Facebook, considerado o ponto de encontro mais ‘in’ do momento em matéria de informação personalizada e, segundo a jornalista, verifica-se que a maioria dos “Like” surge de elementos do sexo masculino."	['N/A']	PT-PT
155957	"A vitória deste domingo deixou o Coritiba com 30 pontos no segundo turno, oito a mais que o rival Atlético. Com uma rodada só restando, a equipe não pode mais ser alcançada por ninguém e já se garante como campeão estadual, já que levou a taça do primeiro turno, eliminando a necessidade de uma grande final reunindo o campeão de cada turno."	['N/A']	PT-BR
173319	"O treinador madeirense espera um Benfica ""de qualidade, que traçou objectivos e fez um grande investimento para isso, que tem um treinador de grande experiência nestas andanças"", pelo que não acredita ""numa quebra"" do adversário, nem no eventual cansaço provocado pelo jogo frente ao Chelsea, para a Liga dos Campeões, na terça-feira."	['N/A']	PT-BR
154786	"Na Espanha, cinco bancos foram reprovados, segundo os documentos divulgados pela EBA. O que ficou em situação mais crítica foi a Caja de Ahorros del Mediterráneo (CAM), que precisaria levantar 947 milhões de euros para cumprir os requisitos mínimos exigidos nos testes. O Banco Pastor também estaria numa situação complicada em caso de um cenário adverso e, de acordo o resultado dos testes, teria de captar 317 milhões de euros."	['N/A']	PT-BR
154460	"Maior colégio eleitoral no 2º turno estadual deste ano, o Pará vai assistir a uma tentativa da governadora Ana Júlia Carepa (PT) de ""federalizar"" a disputa contra Simão Jatene (PSDB)."	['N/A']	PT-BR
155212	"Com a onda de crimes, a Polícia Militar reforçou a segurança na região, inclusive com apoio do helicóptero Águia. Mesmo assim, ontem, mais um casal foi roubado no início da noite."	['N/A']	PT-BR
174539	"Será a degradação completa da economia e da sociedade madeirense. Porque efectivamente a região neste momento não tem liquidez para fazer face aos seus compromissos do dia a dia, referiu."	['N/A']	PT-PT
156607	"O último dia 6 foi especial para os produtores de móveis da região de Ariquemes. Diante do auditório do Sebrae repleto de convidados, 11 produtores participantes do projeto Madeira e Móveis, organizado pela instituição, lançaram uma revista catálogo expondo seus principais produtos. O feito enobrece os três anos de trabalho desenvolvido pelo projeto em Ariquemes."	['N/A']	PT-BR
174171	"“A estratégia não foi analisada atentamente ou não foi alvo de testes rigorosos no seio do gabinete de investimentos próprios ou não foi examinada fora desse gabinete”, afirmou."	['N/A']	PT-PT
172492	"O município de Aljezur aprovou na semana passada a continuidade da atribuição de bolsas de estudo a alunos do ensino superior, para o ano letivo 2011/2012, mantendo também o número de bolsas a atribuir, no total de 30 bolsas. A apresentação de candidaturas está a decorrer até 15 de novembro."	"['Município de Aljezur', 'a decorrer']"	PT-PT
155920	"TUBARÃO – Além da repercussão da morte do menino Yan Galassi Jorge, de um ano e 11 meses, outro crime cometido contra criança, que chocou a região em 2008, voltou à tona. O acusado de assassinar a bebê Lohana de Oliveira Gonçalves, também com um ano e 11 meses, foi a júri popular ontem no Fórum de Tubarão."	['N/A']	PT-BR
154467	"Outra forma de ajudar é depositando qualquer quantia no Banco Bradesco, agência 708-0, conta-poupança 1000458-6, em nome de Djair Ferreira Ramos T. Junior."	['N/A']	PT-BR
154815	"Segundo o presidente da Cesp, a companhia deve se reunir na quinta-feira, dia 26, com as também estatais Cemig e Copel, de Minas Gerais e do Paraná, para discutir a renovação das concessões do setor elétrico. Será o segundo encontro das companhias, depois do realizado em 8 de abril, contanto também com a presença de representantes de associações do setor."	['N/A']	PT-BR
156690	"Objeto: Execução pela Contratada de serviços de Técnico de nível superior com formação em Pedagogia, para trabalhar no TTS – Trabalho Técnico Social das Obras de Ampliação do Sistema de Abastecimento de Água, do Município de Marabá, no Estado do Pará."	['N/A']	PT-BR
155194	"A primeira prestação de contas parcial deve ser entregue à Justiça Eleitoral até 6 de agosto. Um mês depois, em 6 de setembro, termina o prazo para a segunda prestação de contas. A terceira e última prestação deve ser entregue até 6 de novembro. Os candidatos que participarem do segundo turno devem entregar um quarto do relatório até 27 de novembro."	['N/A']	PT-BR
174256	"A ANSR revela igualmente que o número de mortos na estrada no último ano, de 16 de março de 2011 a 15 de março de 2012, foi 656, menos 85 do que no período homólogo anterior."	['N/A']	PT
172444	"O PSDB também estuda apresentar uma representação ao MP para pedir a abertura das investigações. Além disso, encaminhará um requerimento para Polícia Federal e um pedido de auditoria especial para o Tribunal de Contas da União (TCU). A convocação do ministro da Controladoria Geral da União (CGU), Jorge Hage, para esclarecer no Congresso se o órgão já tinha detectado irregularidades na área também não está descartada."	['N/A']	PT-BR
154973	"São várias as alegações da Anac para cancelar, em segunda instância, as punições. A agência utiliza, por exemplo, uma resolução de 2008 para cancelar multas anteriores àquele ano. Argumenta que nem sempre a empresa é responsável pelos atrasos e diz que os passageiros não entregam a documentação necessária."	['N/A']	PT-BR
155171	"Enquanto isso, na Europa, afortunadamente, ninguém acredita que calotes sejam positivos. Mas a Europa está aprisionada em seu próprio projeto utópico, o da moeda única. Da mesma forma que membros do movimento Tea Party odeiam pagar impostos em benefícios de pessoas que consideram indignas desses gastos, os europeus solventes odeiam transferir dinheiro aos Estados que consideram irresponsáveis."	"['projeto', 'calotes']"	PT-BR
174307	"Em Alcobaça, a Escola Secundária D. Inês de Castro, o Agrupamento de Escolas D. Pedro I, o Agrupamento de Escolas Frei Estêvão Martins e o Agrupamento de Escolas de Pataias juntam-se naquele que será um dos maiores agrupamentos do país, com 4.156 alunos."	['N/A']	PT-PT
172397	"?Admiro a chanceler Merkel pela sua capacidade de liderança. Mas, infelizmente, ela está a conduzir a Europa na direcção errada?, disse Soros ao semanário alemão."	['direcção']	PT-PT
155166	"Antes de ir ao aeroporto, a Infraero recomenda que o passageiro confirme seu voo com a empresa aérea."	['N/A']	PT-BR
173063	"A coruja-das-torres é uma espécie comum em todo o país, especialmente nas zonas rurais, e pode nidificar em edifícios antigos e abandonados. Esta espécie pode criar duas ninhadas por ano. As posturas contêm geralmente quatro a sete ovos e a incubação dura 30 dias; aos 50 a 55 dias de idade, as aves já podem voar."	['N/A']	PT-BR
174788	"Jorge Rita, que assumiu nos últimos três anos a liderança da mais representativa associação agrícola dos Açores, adiantou à agência Lusa que partiu com a ""convicção do trabalho feito"" e, por isso mesmo, a vitória era a ""resposta que esperava"" dos associados. O candidato pertencia à lista A."	['N/A']	PT-PT
156701	"«Apelamos a todas as forças políticas que se unam e participem num governo de união e de salvação nacional. Temos de acabar de vez com a discórdia e só juntos podemos fazer o país andar para a frente e manter-nos no Euro. A Grécia não pode perder mais tempo», disse Samarras, garantindo que tudo vai fazer para formar Governo."	['N/A']	PT-BR
155992	"O Tribunal Superior Eleitoral (TSE) deixou claro nesta terça-feira, 6, que não vai aceitar que o presidente Luiz Inácio Lula da Silva continue a fazer propaganda eleitoral antecipada em prol da candidatura da ex-ministra Dilma Rousseff ao Palácio do Planalto."	['N/A']	PT-BR
174213	"Ao contrário dos Açores que o dinheiro foi dado, sublinhou."	['N/A']	PT-BR
172891	"americanos. ""Captain, my captain!"" é a frase que fica de um bom filme de há anos de que recordo caras, mas não lembro nome."	['N/A']	PT-BR
172676	"“Nos dias de hoje, com toda a conjuntura existente e com os péssimos exemplos que a Madeira tem dado ao País, é fundamental ter grande firmeza e convicção na defesa das virtudes dos modelos autonómicos, garantindo o crucial direito de sermos nós a decidir os destinos a dar aos nossos recursos em nome do desenvolvimento da nossa terra”."	['N/A']	PT-BR
174078	"6. João Bilhim diz que a Comissão só tem competências para dar o seu parecer a nomes para empresas públicas e não para sociedades anónimas, que é o caso da Metro do Porto."	['N/A']	PT-PT
154748	"O grupo de Michel promoveu a reaproximação entre Helio e o cacique mineiro do PMDB, Newton Cardoso, para um acordo visando a reeleição de Mauro Lopes à Secretaria Geral do partido, desta vez como indicado de Helio Costa."	['N/A']	PT-BR
156613	"Será especial para todos, pois lutamos pelo mesmo. Não vamos jogar contra Cristiano Ronaldo mas sim contra Portugal. Se os jogadores do Real Madrid tiverem de entrar de forma mais ríspida sobre ele, assim o farão. Trata-se de seleções, não de clubes, referiu o médio catalão após a vitória sobre os gauleses."	['N/A']	PT-BR
155333	"Serra tem o apoio do candidato ao governo do Estado, Siqueira Campos (PSDB). O tucano contratou militantes para recepcionarem Serra com bandeiras e adesivos. Siqueira pagou um ônibus para levar cerca de 30 pessoas para a caminhada. A maioria recebe salário mensal de R$ 510 para fazer campanha para Siqueira em Taquaral, situado a duas horas de Palmas, durante o período da campanha."	"['Serra, tucano, ônibus, Taquaral.']"	PT-BR
155313	"Funcionários iraquianos debatem a ampliação de um novo acordo, enquanto as forças locais lutam para garantir a segurança. O governo iraquiano ainda precisaria pedir às forças dos EUA que permaneçam, caso queiram. As informações são da Dow Jones e da Associated Press."	['N/A']	PT-BR
174480	"A nota informa refere que foram solicitados milhares de documentos relativos a vários anos de actividade económica e que a documentação foi obtida com «enorme celeridade», através de buscas e outras diligências concretizadas sob a orientação do procurador-adjunto do Ministério Público do Funchal."	"['actividade; económica; celeridade', 'actividade, económica']"	PT-PT
156016	"O SUS recomenda 20 tipos de exames às gestantes. Com o Rede Cegonha, além desses exames, a intenção é que 100% delas façam ultrassom. Se tiver uma gravidez de risco, mais nove tipos de exames complementares poderão ser pedidos."	['N/A']	PT-BR
154487	"O aumento normal sazonal na demanda das refinarias esperado para este verão irá agravar ainda mais o déficit de petróleo. O aperto maior no mercado de petróleo ameaça minar a muito frágil recuperação global econômica, ressaltou a AIE num comunicado. As informações são da Dow Jones."	['N/A']	PT-BR
156675	"BUENOS AIRES - O vice-presidente do Paraguai, Federico Franco, reiterou hoje sua negativa à adesão plena da Venezuela ao Mercosul, o bloco formado por Argentina, Brasil, Paraguai e Uruguai. A integração da Venezuela já foi aprovada pelos países, exceto Paraguai, e, se depender de Franco, a aprovação não ocorrerá."	"['ocorrerá', 'sua negativa, exceto']"	PT-BR
156823	"“A operacionalização da meia hora é complicada. Hoje a maior parte das empresas não tem encomendas, não tem trabalho, e ter os trabalhadores mais meia horas nas empresas é, diria, irrelevante”, considerou o líder da Confederação Empresarial Portuguesa (CIP)."	['N/A']	PT-BR
155031	"Precisamos modificar a legislação (antidumping), torná-la mais rigorosa para que reaja mais rapidamente, comentou. O ministro destacou o exemplo do que ocorre nos EUA, pois, segundo ele, assim que é formalizado um processo antidumping são suspensas as compras das empresas envolvidas e, automaticamente, são impostas sanções aos países que praticaram os atos comerciais desleais."	['N/A']	PT-BR
156495	"Os números mostram que as taxas de assassinatos femininos no Brasil são mais altas do que as da maioria dos países europeus, cujos índices não ultrapassam 0,5 caso por 100 mil habitantes, mas ficam abaixo de nações que lideram a lista, como África do Sul (25 por 100 mil habitantes) e Colômbia (7,8 por 100 mil)."	['N/A']	PT-BR
173829	"“Na realidade, a película surge sobretudo pela minha paixão, e a da minha personagem, por José Tomas. Também me interessava filmar a técnica do toureio, o que se chama de “toureio de salão”, mas como um caminho espiritual, como se estivéssemos perante um artista marcial”, remata."	['N/A']	PT-PT
174402	"José de Brito Apolónia (A Escolha de ), a Academia Alma Latina Dance 2 You, do Clube Recreativo do Penteado (Aqui Tão Perto), e a sobremesa Laranja, Morango e Mousse de Leite, uma criação de Ricardo Costa, inspirada nos produtos do concelho (Sabores&Saberes), protagonizam algumas das rúbricas desta Maré Cheia."	['N/A']	PT-PT
173599	"Um novo programa Europeu de incentivo ao abate que vise a retirada do mercado carros altamente poluentes e de elevado consumo, e a sua substituição por carros menos poluentes e consumos mais económicos, com uma política de financiamento a baixo custo."	"['Um novo programa Europeu de incentivo ao abate que vise a retirada do mercado carros altamente poluentes e de elevado consumo, e a sua substituição por carros menos poluentes e consumos mais económicos, com uma política de financiamento a baixo custo.']"	PT
174119	"A Secretaria Regional do Turismo e Cultura realiza acções de promoção e de divulgação dos eventos integrados no programa de Festivais Culturais da Madeira durante a próxima semana. Assim, nos dias 29 e 31 de Maio, o piso 1 do Aeroporto Internacional da Madeira terá patente informação alusiva ao Festival de Música da Madeira, que se inicia a 1 de Junho."	['N/A']	PT-PT
172629	"O projeto foi alterado a pedido da Associação de Pescadores de Santa Maria, que, numa carta enviada ao presidente da LOTAÇOR, defendia uma solução diferente para a atracação das embarcações, tendo em conta que vários armadores locais tinham adquirido, entretanto, barcos maiores."	['N/A']	PT
174069	"Enfim, são três antigos bastonários que, por inconfessados interesses pessoais, não hesitam em atacar publicamente o bastonário da OA em exercício, unicamente para cair nas boas graças do poder político. Estranha noção de dignidade, a deles."	['N/A']	PT-BR
173995	"Deve ser constituído por juízes conselheiros e, quanto muito, por professores catedráticos de Direito, frisou Jardim."	['N/A']	PT-PT
172821	"Trata-se de uma brigada com experiência em casos de desaparecimento. Um exemplo de sucesso foi o de uma jovem de Lamego, Carina Ferreira, cujo cadáver foi encontrado após um mês de buscas numa ravina de autoestrada."	['N/A']	PT-BR
173185	"Durante muito tempo vivemos a ilusão do consumo fácil, o Estado gastou e desperdiçou demasiados recursos, endividámo-nos muito para lá do que era razoável e chegámos a uma ?situação explosiva?, como lhe chamei há precisamente dois anos, quando adverti os Portugueses para os riscos que estávamos a correr."	"['Portugueses', 'Portugueses', 'demasiados, endividámo-nos']"	PT-PT
173036	"Serão três os pilotos que, em 2012, vão defender as cores da “Olavo Esteves Competições” nos ralis e competições regionais, num regresso da equipa como concorrente moral às provas de estrada e circuitos, a efectivar-se já a partir do próximo dia 14, com a primeira super-especial do ano."	['N/A']	PT
173459	"“Todos perceberam que não queremos ter mais nenhum envolvimento dos privados na reestruturação da dívida”, afirmou Draghi, dizendo que o processo iniciado pelos líderes europeus na Grécia “foi uma resposta política compreensível que teve consequências inesperadas”. Desde o início do processo, o BCE mostrou-se contra esta reestruturação da dívida grega, alertando para os riscos de contágio que poderia gerar."	['N/A']	PT
173914	"Face a esta ausência de resposta, o presidente do SEP vai hoje ao Ministério da Saúde exigir que Paulo Macedo receba a organização sindical. ""Não percebemos como é que, face à gravidade da situação, o ministro da Saúde ainda não tenha recebido o SEP"", adiantou."	['N/A']	PT-PT
174592	"Nesta reflexão deve ser abordado, sem tabus e sem medos, o problema da legitimidade e o problema da transparência do processo de tomada de decisões neste tipo de empresas, porque estas questões estão diretamente relacionadas com o direito dos cidadãos participarem na vida dos municípios e com o direito destes mesmos cidadãos escrutinarem aquilo que é feito em seu nome."	['N/A']	PT-PT
