3400	"La parte principal de la importante actuación, que arranca hoy, va a ser el arreglo integral de las bóvedas porque, como don Jaime asegura, «va a ser lo más costoso porque no se ha reparado nunca». Hasta ahora lo que se había hecho, con financiación de la Junta de Comunidades, había sido la reparación de la techumbre para acabar con el problema de las goteras que se prolongó durante años. Sin embargo, aquella situación derivó en la aparición de grietas en la estructura que han de ser ineludiblemente reparadas."	ES-ES
2774	"El 25 de julio (Festividad de Santiago), Pepín Liria se despedirá del coso de Cuatro Caminos compartiendo cartel con Domingo López Chaves y Luis Bolivar, con reses de la ganadería Fuente Ymbro; mientras que la de Victorino Martín ha sido seleccionada para la última corrida de la feria en la que torearán Juan José Padilla, Antonio Ferrera y Diego Urdiales."	ES-ES
1272	"El objetivo previsto para los próximos tres años es intervenir en un total de 3.700 pisos, con una inversión global de 44,4 millones, de los que la Junta aportará el 70% y los propietarios el 30% restante."	ES
1505	"Creo que le molestaba a la gente ver lo joven que era y me gustaba entrar en un lugar y que la gente nos mire y pensara no pegan"""", indicó."	ES
2311	"Un setlist simétrico, entre novedades, regresos e historia, donde clásicos como Two Minutes To Midnight o la ultra veloz The Trooper se disfrutaban más que los sonidos del último álbum. Eso sí, el flamante The Final Frontier llevó frescura al escenario del sexteto con fragmentos de una nave galáctica, planetas y estrellas como telón de fondo y una mascota Eddie, renovada,que sin la onda Frankenstein de antaño, simuló con movimientos muy naturales tocar la guitarra en The Evil That Men Do y jugar con el danzarín guitarrista Janick Gers, quien le pasaba entre las piernas."	ES-ES
2930	"Precisamente ayer, la Diputación guipuzcoana aprobó la concesion del primero de los tres millones de euros comprometidos con el Ayuntamiento de Donostia para la financiación del proyecto museológico y museográfico de San Telmo. Según una nota difundida por el Departamento foral de Cultura y Euskera, el Consejo de Diputados acordó en su reunión del martes esta ayuda, que constituye la primera parte del compromiso adquirido por la Diputación en el convenio que suscribió con el consistorio donostiarra sobre San Telmo y que establece una aportación total de tres millones a lo largo de esta legislatura."	ES-ES
4166	"A juicio de De Mendiguren, Moyano ""no dijo nada nuevo de lo que piensa"" durante su discurso ante una multitud en el estadio de Huracán. Para el jefe de los industriales, la clave del camionero es ""su firmeza en defensa de los trabajadores""."	ES-AR
1392	"El bajo perfil del nuevo ministro de Economía (no hablamos de Guillermo Moreno, hablamos de Hernán Lorenzino, por las dudas) también se hace patente en la red social Twitter."	ES
2080	"Este primer festival de jazz ha estado dedicado a la memoria del músico gaditano Alfonso Gamaza, fallecido recientemente y que este año actuó en el Kursaal en un concierto organizado por la Fundación Dos Orillas."	ES-ES
3805	"Los dirigentes territoriales del PSOE señalaron ayer que ahora solo cabe ""contundencia"" contra la banda terrorista, según fuentes de la ejecutiva federal. En efecto, Blanco, tras conversar con Zapatero, con la vicepresidenta del Gobierno, María Teresa Fernández de la Vega y con el ministro del Interior, Alfredo Pérez Rubalcaba, trasladó al partido que la condena sin paliativos por el atentado era lo único que cabía ante estas circunstancias."	ES-ES
922	"Otro punto que mencionaron las instituciones es un cambio en el sistema tributario. El actual gobernador puso sobre la mesa no una, sino tres veces una reforma impositiva, rechazada sistemáticamente por la Legislatura y también por los empresarios de la producción. Es que lo que reclaman es disminución gradual de impuestos, justamente lo contrario a lo que propuso Binner, que intentó gravar con Ingresos Brutos a sectores eximidos, como la industria."	ES-AR
3092	"El juez de Aguas de la localidad señala que entre los agricultores «se escuchan comentarios de que se está sembrando en exceso», pero también comenta que es necesario esperar a la recolección de las cosechas para saber qué ocurrirá con la posible sobreproducción que ha generado la «gran cantidad de reservas hidrológicas» con las que cuentan los regantes del municipio. En este sentido, Jesús Abadía, sostiene que «hay agua para todo este año y parte del que viene» y señala de forma rotunda que «este año lo tenemos salvado»."	ES
1455	"Finalmente, el Gobierno hizo pie en el Registro Nacional de Trabajadores Rurales y Empleadores (ReNaTRE). Ayer, a las seis de la mañana, el delegado normalizador del Ministerio de Trabajo, Oscar Marcelo Maffe, ingresó al edificio de San Martín 588 acompañado por la Gendarmería e intervino el organismo que reportaba al gremialista rural Gerónimo “Momo” Venegas."	ES-AR
4785	"Esta edición contará con la presencia de los mejores especialistas del país del área temática y disertantes estratégicos del exterior que ahondarán en temas claves de la producción y manejo estratégico de los forrajes conservados en los sistemas ganaderos, tanto en producción de carne como de leche, tratando temas muy novedosos como la ganadería de precisión y el riego suplementario en la ganadería."	ES-AR
3402	"A Lasarte se le preguntó por el motivo por el que evitó sacar al terreno de juego a Jeffrey Sarpong. Estaba preparado para salir, pero... «La idea era que entrara Sarpong, justo ellos iban a hacer un cambio, pusieron un delantero más y nos pareció que no tenía mucho sentido arriesgar, cuando ellos iban a hacerlo»."	ES
1458	"Así lo reveló el jefe del Departamento de Homicidios y Protección de la Personas Arthur Gallas, en una entrevista concedida al diario Folha de Sao Paulo . Estos grupos parapoliciales, que actuaron amparados por la falta de vigilancia, “están por detrás de los crímenes” . Los hechos sugieren que los parapoliciales “aprovecharon la huelga para limpiar el área que controlan y matar a aquellos individuos que les molestaban”. Gallas identificó como blancos de esos delitos a drogadictos, linyeras y personas odiadas por las milicias, que son las que reinan en las áreas más violentas de la capital bahiana."	ES-AR
2490	"En similares términos se pronunciaron los dos concejales. Por su parte el arquitecto hizo referencia a la conjunción que tiene el diseño preparado con el espacio utilizado. «Se une una promotora pública que es inteligente, una empresa constructora que trabaja de manera perfecta y una implicación del estudio de arquitectura al que pertenezco. Se tratan de viviendas orientadas al sur, al parque y a Gibraltar», manifestó Granero."	ES-ES
852	"A un día de que comiencen la venta de entradas para su gira, la banda californiana Van Halen anunció que A different kind of truth es el nombre del primer disco en estudio con David Lee Roth desde la edición de 1984, en el mismo año. El álbum se lanzará el 7 de febrero y el primer corte de promoción se llama ""Tatoo""."	ES
1226	"Por su parte, el secretario de Gobierno, Fernando Asegurado, sostuvo que “el 2 de enero de 2014 no puede haber ningún cartel saliente en las zonas en que rige la normativa”. Desde el municipio, aconsejaron a los comerciantes que deban realizar los nuevos carteles que lo hagan con las medidas del Código de Publicidad. “Hasta ahora solo hicimos capacitaciones e intimidaciones, pero de ahora en adelante van a comenzar las sanciones”, adelantó Asegurado."	ES
4356	"La obra del artista valenciano fue seleccionada entre las más de 270 propuestas presentadas al concurso, cifra que es récord de participación. Por su procedencia, destacan los trabajos de diseñadores de Madrid, Cataluña, Comunidad Valenciana, Andalucía y Castilla y León. Además, por vez primera, la organización del certamen recibía propuestas internacionales, a cargo de artistas afincados en Argentina, Chile o Alemania. Carlos Javier Torres, estudiante de diseño gráfico en la ESAT, la Escuela Superior de Arte y Tecnología de Valencia, recibirá de esta forma un premio dotado con 600 euros."	ES-ES
4178	"El miércoles 01 La K’onga, la banda oriunda de Villa Dolores, presentará un show con toda la fuerza del cuarteto. Nico, Ale y Diego, los cantantes del grupo, le ponen todo el swing que enloquece a los cientos de seguidores de todo el país. La K’onga hará un repaso por sus once discos editados y su flamante trabajo discográfico “Impecable”."	ES
4543	El músico ya había arremetido recientemente contra las autoridades de Haití y el CEP en una canción en creole (el idioma de su país) por impedir que participe en las elecciones del 28 de noviembre.	ES
4228	"A nivel nacional, el Sistema Nacional de Salud (SNS) ha registrado un gasto farmacéutico de 966.885.410 euros en el pasado mes de octubre, lo que implica un descenso del 0,03 por ciento."	ES-ES
672	"Todas estas irregularidades fueron planteadas por legisladores del PSOE y, sobre todo, de Izquierda Unida. El Rey tuvo conocimiento de las andanzas de su yerno entre 2005 y 2006. Al Duque le recomendaron que se fuera a vivir fuera de España, lo que hizo con su familia en 2009. Viven en Washington, donde ocupa un alto cargo ejecutivo de Telefónica de España."	ES-ES
4577	"Más de 400 nicaragüenses estudian en la Escuela Latinoamericana ELAM de Cuba, y luego regresan a Nicaragua a cumplir sus servicios médicos para poder recibir sus diplomas."	ES
817	"Varela quiso dejar claro que la tramitación y la concesión de la licencia «fixéronse atendendo os informes dos técnicos municipais e de Costas, como así o reflicte a sentencia», argumentó satisfecho el alcalde socialista de Malpica."	ES-ES
1459	"“Trabajan cuatro horas y tienen tres meses de vacaciones”, manifestó el jueves Cristina en el Congreso. Un argumento que provoca enojo en los docentes cada vez que se lo utilizado para descalificar sus reclamos. Y en este caso implicó que el gremio se distanciara."	ES-AR
939	"Ahora falta esperar la acogida por parte de los ciudadanos a esta medida, y ver si la crisis les permite celebrar por partida doble estos días tan señalados."	ES-ES
2418	"El estreno en España de 'Chinese Lesson', de Akademia Ruchu, marcó el inicio de este certamen que, en esta edición, ha tenido numerosas novedades como la presencia internacional y su regreso a la Sala de Medicina de la Universidad de Cantabria. La organización corrió a cargo del Aula de Teatro de la universidad cántabra y contó con el apoyo financiero de la extinta Fundación Santander 2016."	ES-ES
797	"La presidenta de Victoria Kent hizo una mención especial a Olmedo, que no pudo recoger su premio y a la que calificó de «luchadora y pionera en el asociacionismo femenino»."	ES-ES
1822	"La participación en la ceremonia era completamente voluntaria, pero había una presión siniestra, porque los que no aceptaban participar quedaban fuera del grupo, reveló una fuente cercana a ese medio."	ES
1622	"Por otra parte, unas 9.500 personas continúan desaparecidas en la localidad de Minamisanriku, según han informado las autoridades de la prefectura de Miyagi, la más afectada por el terremoto y posterior maremoto que devastó el viernes la región."	ES
2280	"«Comprendo la sensibilidad de la Protectora, pero cada uno llega con los recursos donde puede», concluye. Desde la Sociedad Protectora de Animales y Plantas se alega que «ya que tienen a los animales trabajando por lo menos que no les de el sol, ya que la ley los ampara y dice que todo animal debe tener su zona de esparcimiento para correr, sombra, agua y comida»."	ES-ES
288	"Sin que se produjera el mínimo desborde, los jugadores se despidieron de la gente en medio de aplausos y algún grito histérico de las adolescentes que, ataviadas con camisetas azul y oro, pretendían que se extendiera el rato cerca de sus admirados."	ES
4813	"La pieza fue presentada por primera vez ante el público italiano, más precisamente en un auditorio romano, el 17 de noviembre de 2005. Y la crítica la describió como ?un elefante tratando de levantar vuelo con unas alas desproporcionadamente pequeñas?. Es probable que su estreno en Buenos Aires inspire sarcasmos mayores."	ES
1189	"Unión, prolijo en el trato de la pelota, parecía tener en Rosales a su hombre más claro, pero por lo pronto todo era muy parejo en el primer cuarto de hora."	ES-AR
3822	"El Tribunal Supremo está dispuesto a llegar hasta el final para esclarecer si Baltasar Garzón recibió dinero por mediar en el patrocinio de los cursos de Nueva York, que dirigió entre 2005 y 2006 y por los que está encausado por los presuntos delitos de cohecho y prevaricación."	ES-ES
1094	"“La inflación desordena todo. Es la forma más caótica de alterar planes de negocios, consumos y proyectos de inversión; y por eso el gobierno debe hacer todo lo posible para evitar que se desbarranque todo”, dijo."	ES-AR
79	"La Argentina tiene también las plantas más grandes del mundo con un promedio de 108.000 toneladas, respecto de un promedio de 89.000 toneladas en Europa y 70.000 toneladas en Brasil."	ES-AR
2496	"Es un buen profesional, un buen técnico, pero creo que la experiencia de los dos primeros años lo golpeó fuerte. Perdió dos años, vio que estaba equivocado y ahora, recogió el barrilete a mitad de camino y enderezó un poco el buque, ahora está desensillando."	ES-AR
3564	"Sin embargo, en la versión alterada digitalmente, la cabeza de la modelo aparece aproximadamente de la misma medida que su cintura, su mano luce casi de la misma medida que su muslo y sus hombros son significativamente más anchos que sus caderas."	ES
4507	"Por lo que respecta al tipo de delitos, de detecta un incremento de los malos tratos en el ámbito familiar, circunstancia que el delegado achacó a una «mayor sensibilización social y a los mecanismos que se ponen a disposición de las víctimas»; amén de los delitos contra el patrimonio como hurtos y robos con fuerza en viviendas y establecimientos; los de pornografía infantil, que de 19 pasaron a 46, así como de los homicidios dolosos y asesinatos, que fueron 34 en el 2007 frente a 57 registrados el año pasado."	ES-ES
2700	"La tercera plaza en el podio correspondió al campeón mundial, el australiano Cadel Evans. En la etapa que cerraba la ""carrera de los dos mares"", el triunfo se lo llevó en la recta de meta el noruego Edvald Boasson Hagen, por delante de los italianos Alessandro Petacchi (Lampre) y Sacha Modolo (Colnago), dando tiempo al pelotón con un tiempo de 3h.52.36."	ES-ES
4287	"El doctor Javier Zulueta, director del departamento de Neumología de la Clínica Universidad de Navarra y uno de los más firmes defensores de la validez de la técnica, despeja todos esos recelos. ""La ciencia ya no deja lugar a dudas. Yo le recomendaría un TAC anual a cualquier fumador de más de 50 años, aunque otra cosa es el mensaje que den las administraciones"", reconoce."	ES-ES
4182	"La sala estimó que ""la acusada estuvo en la creencia de que no se había hecho justicia con su hija"" y recogió las declaraciones de María del Carmen E.G., en las que ésta aseguró que ""iba a terminar lo que había empezado hace siete años, y que a un violador no lo tenían que haber dejado nunca en libertad, y menos en su pueblo""."	ES-ES
649	"Los discursos ponían en evidencia la radicalización política que se respira en Venezuela. Los opositores insistían en hablar del ""retorno de la democracia"" y de los supuestos planes ""dictatoriales"" de Chávez, a quien fustigaron por su amistad con el régimen comunista de Cuba. Los del PSUV, en cambio, hablaban de acabar con la ""sombra del capitalismo"" y ""profundizar"" las ideas ""socialistas""."	ES-ES
4477	"La Asociación Nacional de Vendedores de Vehículos a Motor, Reparación y Recambios (Ganvam) hizo públicos ayer estos datos, advirtiendo que en el conjunto del país, las ventas de coches crecieron un 3,1% hasta diciembre, contabilizando un total de 982.015 unidades vendidas en España."	ES-ES
4185	"La modificación de los límites exteriores del Parque Natural de las Marismas de Santoña supondrá dejar fuera de su actual delimitación 283,5 hectáreas, que corresponden en su totalidad a suelo calificado de urbano y en la actualidad afectado por el Plan de Ordenación de los Recursos Naturales (PORN). «Se trata de adecuar ese espacio a la realidad física», señaló la directora general de Biodiversidad, María Eugenia Calvo, para explicar la tramitación del anteproyecto de modificación de la Ley de Conservación de la Naturaleza que derogará el PORN de 1997 y establecerá nuevos límites del parque."	ES-ES
805	"Por último, según trascendió esta tarde de fuentes diplomáticas, durante el fin de semana Cristina Fernández podría mantener un encuentro con su par de Paraguay, Fernando Lugo, que viajó a la capital de Santa Cruz."	ES-AR
491	"El árbol de Navidad tiene un origen pagano, que se remonta a épocas antiguas. En la cultura celta, era considerado un elemento sagrado. Se dice que en el norte de Europa se celebraba el cumpleaños de Frey – dios del sol y la fertilidad – adorando un árbol perenne cerca de la fecha de la Navidad. Con la evangelización (sobre todo de la mano de San Bonifacio, en la Germania, en el siglo VIII), los cristianos lo fueron convirtiendo en una forma de celebrar la Navidad."	ES
2068	"El nacimiento, con el que la agrupación conmemora su décimo aniversario, ya ha recibido la visita de más de 7.000 personas, según explica el presidente de La Morana, Francisco Iglesias Escudero. En este cómputo se encuadran tanto visitantes de Zamora, como grupos llegados de distintos puntos de la geografía española como Madrid, Asturias, Galicia o provincias cercanas, como Valladolid y León."	ES-ES
3248	"En este punto conviene tener en cuenta que para aquellos elementos patrimoniales no afectos a actividades económicas vendidos en 2007 y que se hubieran adquirido antes de 31 de diciembre de 1994, la Disposición Transitoria 9ª regula la aplicación de los llamados "" coeficientes de abatimiento "" distinguiendo la parte de ganancia generada hasta 19 de enero de 2006, de la generada desde el 20 de enero de 2006."	ES
3678	"En quinta posición, con 14 millones de euros aparece Jessica Simpson, de 29 años, que acapara últimamente todas las portadas por su ruptura sentimental con su ex novio. Sin embargo, ha sido su dedicación a la moda y su marca de calzado, ropa y accessorize lo que le ha colocado entre los músicos jóvenes más ricos, ya que musicalmente ha gozado de un éxito moderado."	ES
2564	Primero fue Dybala el que exigió la buena tapada de Broun y más tarde Fileppi se la entregó en las manos al arquero cuando ingresaba sin marca.	ES-AR
2647	"Preguntado por las transferencias en Justicia para la Región, respondió que ""se reciben en un buen momento, pero no el mejor económico, pero sí en el trabajo desarrollado en estos 5 años"" en que se han incrementado los órganos judiciales. A su juicio, es bueno que la justicia tenga voz en el ámbito autonómico en materia de organización."	ES-ES
4944	"En cuanto a los ataques de Basora, en la víspera, el coronel Karim al Zaidi, portavoz de la policía de esa ciudad, había atribuido el incendio a la explosión de un generador colectivo a causa de un cortocircuito. ""Se trata de un acto terrorista"", afirmó finalmente hoy Alí al Maliki, jefe del comité de seguridad de la provincia."	ES
4349	"En la misma línea se manifiesta José Ángel Andrade, taxista de la zona que pasa varias veces al día por la vía, el cual considera que es «intolerable» lo que han hecho en la carretera al echar una capa de gravilla. «El pavimento estaba mucho mejor antes que ahora, pues parece que vas conduciendo por el monte», indica Andrade, al mismo tiempo que cree que la obra ha sido «un derroche» y explica que ya han sido muchos los coches que han resultado rallados o sufrido averías por caer en las profundas cunetas."	ES
1000	"El músico estadounidense Solomon Burke, conocido como 'el rey del rock and soul' y autor de clásicos como 'Evedybody needs somebody to love', 'Cry to me' o 'It must be love', murió ayer a los 70 años en el aeropuerto de Schipol (Amsterdam), donde se encontraba porque iba a ofrecer un concierto mañana. Burke era un gran conocedor del Jazzaldia donostiarra, en el que actuó en 2003 y 2006, y este año volvió a Gipuzkoa, esta vez para participar en el Festival Blues de Hondarribia."	ES-ES
3521	"Por su parte, personal de la empresa que trae a la banda irlandesa a la ciudad, ya diseñó lo que será la seguridad del predio."	ES-AR
3672	"Para reforzar la importancia de la guía, Chale citó a un estudio publicado recientemente por el Observatorio Pyme de la UIA, que señaló que el 65% de las empresas argentinas desconoce los programas públicos de crédito. Para revertir esta tendencia, en Rosario se puso en marcha una Unidad de Asistencia a Proyectos de Inversión, un equipo de trabajo que además asesora al empresario a viabilizar el crédito en proyectos concretos."	ES
1084	"¿Es verdad que una vez hiciste el bolsito y te volviste al pueblo? En un momento quise dejar todo pero ya estaba en Primera. Sólo que tuve algunos problemas con el club, y pensé que ya no daba para más. Pero al final se solucionó todo y volví a jugar, que era lo que más me importaba."	ES-AR
1115	"Para Más información acerca del Fin del Mundo, ir a Google y buscar ""2012"" y ""fin del mundo"" y elegir alguno de los 7.060.000 resultados"	ES
224	De esta forma rompieron una mala racha de resultados y consiguieron adelantar unos puestos en la clasificación de la liga de Tercera División.	ES-ES
4898	"Aunque las mujeres representaron el 36% de la generación 2009 de Harvard, sólo el 11% de los estudiantes Baker Scholars de la escuela eran mujeres, un honor que se da a los estudiantes que forman parte del mejor 5% de los graduados de la Facultad de Negocios de Harvard."	ES
535	"La hormona gonadotropina se libera en ambos miembros de la pareja y a su vez, lleva a la liberación de estrógenos y testosterona. La sangre llegará a partes sensibles de la anatomía. En el hombre, se produce la liberación de óxido nitroso, químico que relaja los vasos sanguíneos y seguidamente se producirá la erección (el ahora famoso medicamento Viagra, trabaja aumentando el efecto del óxido nitroso a nivel de los cuerpos cavernosos del pene y ayuda a mantener la erección por más tiempo)."	ES
4292	"Según han informado los sindicatos CCOO, STEPV, ANPE y UGT, el conflicto ha surgido porque la convocatoria de la Administración no ha respetado la preferencia provincial que los participantes señalaron en sus solicitudes telemáticas."	ES-ES
1023	"Y como cada vez está más claro que el futuro pasa por “los futuros”, el lunes que viene se firmará un acuerdo entre la Bolsa, el Rofex, el Centro de Corredores y la Clearing tendiente a facilitar el acceso de más corredores, sobre todo de los chicos, a la operatoria en los mercados a término del Rofex."	ES-AR
917	"“En el acto se produjo un momento de emoción muy importante, porque había mucha gente que hacía tiempo que venía con estos inconvenientes y veían en riesgo sus explotaciones. Hablamos de casi 40 productores de la provincia, fundamentalmente del norte provincial, que abarcan una superficie total de casi 4 mil hectáreas, lo que denota que son pequeñas explotaciones”, agregó."	ES
3268	"La crisis financiera, una de las más graves de la historia, ha traído consigo hechos tan sonados y relevantes como la quiebra del banco estadounidense Lehman Brothers en septiembre de 2008. Este hecho, que sacudió con estrépito los cimientos del sistema capitalista, o la última crisis de deuda de la eurozona, mantienen en jaque a la moneda única, que mira al futuro con incertidumbre."	ES-ES
2400	La primera presentación de Lady Gaga en la capital el jueves atrajo alrededor de 55.000 personas al Foro Sol. La estrella nombrada artista del año en el 2010 por la revista Billboard también se presentará el viernes en el mismo estadio.	ES
791	"Lamentamos los abusos. Compadecemos a las víctimas y les presentamos nuestras sinceras disculpas. No es un pedido de perdón más. Es de la Iglesia católica misma. Y se refiere al abuso sexual que han sufrido ""decenas de miles de chicos"". Esta mañana, la Conferencia Episcopal de Holanda emitió un comunicado en el que reconoció los hechos y la ""vergüenza"" que sentía por ellos."	ES
1677	"El jefe de la bancada de diputados oficialista marcó la distancia con el Gobierno bonaerense, luego de que el mandatario provincial y distintos funcionarios de su Gabinete reclamaran en los últimos días que la Cámara baja le dé sanción definitiva a la Ley Penal Juvenil."	ES-AR
2413	"Larrea destacó que el equipo blanquiazul ""ha mejorado en los últimos partidos y se ha adaptado a la categoría"" y por ello los tres puntos del domingo servirían, afirmó, ""para mirar hacia arriba y tener más confianza""."	ES-ES
4223	"Hace años, los ranchos de pescado eran colgados al lomo de las palmeras, ahora hay que ser más cuidadosos y no molestar a las especies vegetales. Unas canastas de plástico contienen el resultado de una jornada pesquera; los vendedores llegan a un acuerdo con los propietarios de las embarcaciones, a su vez pescadores, y a un segundo acuerdo con el melillense que se va a poner hasta las trancas de pescado fresco."	ES-ES
1155	"Justo a esa hora es cuando comienzan a abrirse los bares y las terrazas de esta plaza. «Ha sido la camarera la que ha visto cómo el hombre, que estaba sentado en un banco, de repente se ha desplomado y ha caído al suelo», explicaron desde uno de estos bares. Según dijeron, «no sabemos si ya estaba muerto y por eso cayó al suelo o quizá le dio algún infarto»."	ES-ES
3362	"Palacio explicó que tiene otras dos causas judiciales pendientes. Una con Ecuador TV y otra iniciada por el fiscal general y no sabe si el indulto también se extenderá a ellas, pues de los contrario podría ser detenido en Ecuador por estas otras causas, indicó."	ES
3577	"Kesha viene de participar recientemente en la gala de los MTV Europe Music Awards, celebrada el pasado 7 de noviembre en Madrid, donde se alzó con el galardón a la Mejor Artista Revelación."	ES-ES
1992	"El estudio, presentado hoy en la Feria del Libro y que se ha llevado a cabo a partir de una muestra realizada entre 622 librerías de toda España, pone de manifiesto que el resultado económico de las ventas va desde un beneficio de un 3,13% en las librerías muy grandes hasta las pérdidas de un 1,82% de las más pequeñas."	ES-ES
356	"La primera condición que se tendrá en cuenta es la seguridad de la central, punto en el que Zapatero recordó que Garoña ""es una planta de primera generación construida en los años sesenta""."	ES-ES
2848	"Ya vienen los Reyes.», es el comienzo de un villancico que se cantaba, armonizado por varias voces, en los foros y charlas que hablaban sobre la cabalgata de Cabezón de la Sal del año 2009. Dichas voces se sentían indignadas, desanimadas, defraudadas. Así lo manifestaban con afirmaciones tan contundentes, y a la vez realistas, sin dejar de producir ninguna de ellas una profunda tristeza por la veracidad que tenían."	ES-ES
3467	El actor malagueño se hizo en 2009 con la mitad del paquete accionario de esta bodega que elabora vinos de alta calidad en el corazón de la Ribera del Duero desde 1999.	ES
1108	"Para el miércoles 15 y los días subsiguientes pasarán las preguntas a los otros nueve testigos, entre ellos Miguel Ángel Ardiles, el empleado de la Maternidad que dijo haber gestionado el turno con un ginecólogo a Marita; y Juana Patricia Soria, la enfermera vecina de su madre que le hizo el contacto con Ardiles (en ese trámite fue secuestrada). Esa primera tanda también incluye a Fátima del Valle Mansilla, una testigo clave, ya que estuvo secuestrada en dos casas de dos acusados, donde vio a Marita Verón."	ES
3129	"No somos perfectos. Lo sabemos y ustedes lo saben. Los celulares tampoco lo son. Pero lo que amamos es hacer a nuestros consumidores felices y en eso vamos a seguir poniendo nuestras energías, dijo Jobs al inicio de su conferencia."	ES-ES
2964	"A España se las dan todas en el mismo carrillo. Madrid se quedó sin los Juegos Olímpicos de 2012, derrotada por Londres, y sin los Juegos de 2016, superada por Río. Ahora, España se topó con Rusia en su apuesta por el Mundial 2018, cuatro meses después de disfrutar el esplendor en la hierba africana. De nada vale que seamos campeones del mundo de fútbol y de baloncesto. De que tengamos la Bota de Oro a nuestro pies. De que contemos con Gasol. De que arrollemos con Lorenzo, Elías y Márquez. De que presumamos de Alonso y Nadal."	ES-ES
547	"La evolución que tuvo la entidad en 5 años fue importante. De tres firmas asociadas, pasó a tener 40. Actualmente, son 71 las empresas que la componen, con una facturación anual que supera los u$s200 M, y entre todas brindan empleo a alrededor de 3.100 personas con un sueldo promedio de bolsillo de u$s1.000 mensuales."	ES-AR
1139	"La bodega familiar Liberalia abrió sus puertas hace diez años, aunque Juan Antonio Fernández comenzó a adquirir y a organizar los viñedos en 1996. En la actualidad posee 25 hectáreas, principalmente de la variedad tinta de Toro, algunas de más de cien años, aunque también hay algo de malvasía y moscatel."	ES-ES
2594	"El bloque 1 de viviendas ha sido forzado a desalojar el edificio, evitando así cualquier daño personal. El comercio ha sufrido importantes daños materiales debido a la enorme cantidad de humo."	ES
4217	"Los fogones estarán en marcha con un sinfín de talleres que abarcan todos los aspectos de la gastronomía, han informado fuentes de este congreso."	ES-ES
4476	"13 Matias Alé confesó que toma Viagra y hace el amor a oscuras?Bueno? si seguimos elevando así como así los márgenes de edad? ¡Qué querés!... En un año más será a oscuras, con una manta en la jeta, anestesia en las manos y... ¡por chat!"	ES-AR
1106	"Las acciones incluyen la participación de la provincia en el Workshop Arav, en el Alto Rosario Shopping, y en al Workshop de la Asociación Santafesina de agencia de viajes, a realizarse en el Centro de Convenciones Los Maderos."	ES-AR
1290	"El Servicio de Estudios del BBVA pronosticó ayer que el Euribor se situará ligeramente por encima del 1% este año, una tasa que prevé que se mantenga también durante 2010. Según sus previsiones, el Banco Central Europeo (BCE) rebajará en medio punto los tipos de interés, hasta el 1,5%, y seguirá reduciéndolos durante el año hasta situarlos entre el 0 y el 0,5%. Así, los tipos se mantendrán bajos durante 2009 y ""posiblemente"" en 2010, aunque ve muy difícil que haya tipos negativos en la zona del euro."	ES-ES
1544	"Muchos años y muchas promesas están detrás del todavía inexistente Palacio de Justicia de Alzira. Y es que desde que se anunciara su inminente construcción en 2004, los plazos para que sea una realidad se han ido retrasando hasta llegar a la actualidad."	ES-ES
3158	"?No esperaba esta victoria?, reconoció el Gurí , quien también admitió la buena mano de la fortuna al recordar el abandono de Matías Rossi en la vuelta previa por una falla eléctrica en el Chevrolet que su titular Juan Manuel Bruno ubicó segundo en la primera carrera de la jornada."	ES-AR
4480	"Córdoba fue indagado por el delito de estrago culposo y es el único imputado que tiene la causa hasta el momento. En la indagatoria, el maquinista insistió en que intentó frenar dos veces y que luego accionó el freno de mano, pero ?el mecanismo falló?, lo que desencadenó en el choque que dejó 51 muertos."	ES-AR
589	"En medio de las devoluciones del jurado, Silvina se fue a un costado de la pista tras un cruce con Aníbal Pachano y se largó a llorar."	ES-AR
1357	"Según precisaron fuentes policiales a la agencia Télam, el accidente se produjo alrededor de las 14.30, a la altura del kilómetro 40, cuando colisionaron un BMW y un Chevrolet Corsa."	ES-AR
3967	"El director general de la OCU también ha expresado su temor de que no se trate de la única subida en los próximos doce meses y ha recordado que desde la página en internet de la organización se recogen firmas de consumidores ""hartos de que suban la luz"", con las que en los próximos días pedirán al Gobierno la congelación de las tarifas."	ES-ES
2993	"En el plan de trabajo entre el Ayuntamiento y la Asociación de Hostelería también habrá que determinar qué pasa con los bares de copas y discotecas. En este punto habrá que conciliar el derecho de los locales a ofrecer una opción a sus clientes fumadores con el de los vecinos a descansar y no tener que soportar lo que algunos auguran como el 'cigarrón', una aglomeración callejera similar al botellón pero a base de humo."	ES-ES
344	"En el Lejano Oriente, el cambio de año marca el comienzo de la primavera y da comienzo al calendario agrícola. “En los días previos, los chinos hacemos la limpieza de la casa, porque en la víspera y en el día en que empieza el año no se pueden tocar elementos de limpieza. Todos viajan a pasar las fechas con sus familias. Y a los niños, sus abuelos o padres les regalan un sobre rojo con dinero”, cuenta Kuo."	ES-AR
1314	"Se trabajará además para generar una conciencia social acerca de las causas de la pobreza. «Queremos ser una herramienta sostenible de desarrollo para la población de Wukro, ejecutando los proyectos de forma profesional a través de una organización basada en el conocimiento y la innovación. El hambre es un genocidio programado y tolerado»."	ES-ES
