Id	Instance	Markers	New.Gold.Label
1399	"A las 19.30 horas de ayer, Salvamento Marítimo de Almería ha trasladó al puerto pesquero de Almería a 23 inmigrantes interceptados en una patera que estaba a cuatro millas al Este del municipio almeriense de San José."	['Salvamento Marítimo de Almería']	ES-ES
786	"Al establecerse los efectos de esta deducción a partir del 1 de enero de 2008, la deducción de 400 euros no resulta aplicable en la Campaña de Renta 2007 y sólo afecta a los contribuyentes que obtengan rendimientos del trabajo (incluidos pensionistas) y de actividades económicas en los términos previstos en la norma."	['N/A']	ES-ES
1436	"Tras el informe del proyecto de “Ley de Servicios Financieros para el Desarrollo Económico Social”, cuya autoría pertenece al diputado nacional Carlos Heller, el presidente Víctor Rossetti, por el Mutualismo, así como Miguel García Camacho por la Federación de Cooperativas de Crédito y Felipe Bóccoli, por la Federación de Cooperativas Telefónicas, hicieron diversos aportes orientados a lograr una nueva ley que valorice el aporte de la Economía Social en las actividades productivas regionales, respetando la idiosincrasia de quienes reciben asistencia financiera a través de la operatoria de mutuales, cooperativas y cajas de créditos."	['diputado nacional']	ES
212	"A estas actuaciones en la capital de la comarca hay que añadir las cuatro obras contempladas en Millorescola con una dotación económica de 3,4 millones de euros y que se han realizado en el CP Lluís Vives, en el IES José María Parra, en el IES Rei en Jaume y una futura obra que se llevará a cabo en breve en el CP Blasco Ibáñez. Así la inversión total en el municipio es de 30,1 millones de euros en 10 actuaciones."	"['millones de euros', 'COMARCA, DOTACIÓN ECONÓMICA, SE HAN REALIZADO']"	ES-ES
2606	"«Tendríamos que ser valientes y ponernos como meta reducir a la mitad la basura orgánica que generamos, lo que supondría un ahorro al Ayuntamiento de 130.000 euros», señaló Ferrús."	['130.000 euros']	ES-ES
4057	"Marco Rubio estudió el bachillerato en el South Miami Senior High School y se graduó en 1989. Posteriormente cursó estudios durante un año en la Universidad de Tarkio, en Misuri y, en 1993, se licenció en Ciencias Políticas por la Universidad de Florida (UF) gracias a una beca deportiva. Continuó los estudios en la Universidad de Miami (UM), donde se doctoró ""cum laude"" en 1996."	['N/A']	ES
3794	"Según los números que mostraron ayer mientras duró la protesta, el sueldo básico de un sargento es de 688,67 pesos . Para llegar a 3.900 pesos de bolsillo ese policía percibe 3.212 pesos en negro . Eso es equivalente a 15 pesos los 60 minutos de vigilancia con escudo y palo."	['N/A']	ES-AR
242	"Los Hermanos Musulmanes es una organización ilegalizada, pero pudieron concurrir a las últimas elecciones mediante candidaturas independientes y actualmente controlan una quinta parte de los escaños. Ya en octubre se produjeron una serie de arrestos poco después de que los islamistas anunciaran su participación en los comicios. El arresto sin cargos de miembros del partido y simpatizantes es una práctica común."	['N/A']	ES-ES
4697	"En julio, el desempleo en los servicios descendió en 5.804 personas, una tendencia que cambió en agosto, con un aumento de 4.295 parados. Esto da a entender que las previsiones realizadas de cara a la campaña estival no se cumplieron, lo que obligó a reducir el personal inicialmente contratado. Septiembre ha confirmado la situación con nuevos aumentos del paro, exactamente, 7.772 personas."	['N/A']	ES-ES
1589	"Marcos Antonio Córdoba declaró ante el juez que investiga el caso, Claudio Bonadío, que intentó frenar dos veces y que luego utilizó el freno de emergencia, pero los mecanismos no funcionaron."	['N/A']	ES-ES
2446	"A ambos lados de la carretera, el paisaje es desolador. Campos anegados, pueblos enteros destruidos y abandonados... Incluso los edificios más robustos que han resistido el embate de las aguas sufren grietas y humedades. En todo el país, poblaciones de hasta 250.000 personas han tenido que ser evacuadas. Solo las colchonetas y mantas puestas a secar al aire indican un intento de volver a la normalidad, pero la tarea es titánica. Sin electricidad, agua corriente o suministros, la gente no sabe por dónde empezar."	['N/A']	ES-ES
4039	"Pilar Olivares, Presidenta de la Junta de Distrito de Palmones, destacó que se hiciera una prueba de ese nivel en la zona."	['N/A']	ES
4830	"Aunque el funcionario planteó en un primer momento que en la reunión realizaron una presentación institucional que se repite anualmente, destacó que la misma contó con una buena presencia de concejales, a quienes les agradeció porque ayer había una jornada con una agenda de temas muy cargada. ""Estuvimos casi tres horas recibiendo varias consultas y no tuvimos observaciones críticas"", evaluó Asegurado, quien una vez finalizada la ronda de consultas, se comprometió a enviarles a los ediles una copia por escrito de las respuestas que quedaron pendientes, entre ellas el incremento de las tasas."	['N/A']	ES
2865	"Por su parte, el ministro de Fomento, José Blanco, va a pedir a Físcalía que investiguen las demoras en los aeropuertos españoles registradas este fin de semana ante las bajas de controladores. A su juicio, el hecho de que estas bajas se produzcan ""de un día para otro"" parece indicar que ""se hace de forma organizada""."	['N/A']	ES-ES
1560	"La convocatoria contó con la activa participación de representantes de diversas religiones, de iglesias protestantes, evangélicas, adventistas, y católica. Participaron también sacerdotes de parroquias de la ciudad, funcionarios de la Justicia Federal, legisladores provinciales y nacionales, entre muchos otros."	['adventistas']	ES
2527	"Obviamente, nadie nos dejaría poner a una estrella del pop a menos de un metro de un enorme felino carnívoro, así que las pusimos en una jaula de seis metros de alto para separarlas de Lily y del resto del equipo explicó Paul Rees, editor jefe de Q. ""Fue la magia de la fotografía digital la que nos permitió unirlos"", agregó."	['N/A']	ES
2290	"La misiva la envió Solórzano al ministro del Interior, Africo Madrid, quien anunció haber nombrado una comisión estatal para analizar la situación y la cual dará a conocer ""muy pronto"" su decisión."	['N/A']	ES
442	"Los dirigentes sociales de Aysén aseguraron que mantendrán las movilizaciones y reclaman la presencia del ministro de Economía, Felipe Larraínm y el de Energía, Rodrigo Álvarez."	['N/A']	ES
1603	"“Llegó al límite porque estuvimos muy cerca del desabastecimiento. Si en dos días no se solucionaba íbamos a empezar a tener problemas con los insumos en las líneas terminales y deberíamos parar las mismas”, expresó. En este contexto, ante la posibilidad de importar, como última medida, Costa dijo que “no es imposible hacerlo en cuanto a la económico, pero sí resulta imposible en cuanto al corto tiempo”."	['N/A']	ES-ES
3465	"“El personaje de Martina duda entre lo que parece ser un amor del pasado y su actual pareja. Las decisiones que tomen los personajes van a estar condicionados por el hecho policial que involucra a adolescentes”, comentó Palavecino en el medio de la fiesta.."	['medio de la fiesta policial']	ES
4671	"?Algunas de las principales ventajas de SaveMe en Argentina, es que cuenta con descuentos del 30% al 90%; es efectivo, ágil, variado y seguro; cuenta con gran variedad de productos y servicios; y ofrece una visibilidad mucho mayor para las tiendas?, aseguró Guilherme Langer Wroclawski, fundador de SaveMe"	['N/A']	ES-AR
1370	"El ministro de Justicia, Francisco Caamaño, ha añadido que ""aprobar la ley contra la violencia de género es sólo la mitad del camino"". ""Con esto no basta, hace falta más ayudas para las víctimas"", ha reiterado. ""La igualdad tiene que ser real y efectiva, tiene que ser un elemento real, hemos avanzado en los derechos pero tenemos que consolidarlos, únicamente trabajando juntos todos podemos disfrutar de igualdad"", ha concluido el titular de Justicia."	"['Francisco Caamaño', 'ministro de justicia,']"	ES-ES
2082	"Es importante la colonia china. Pero se da la circunstancia de que hay muchos que se han nacionalizado y, además, los que nacen aquí hacen lo mismo."	['N/A']	ES-ES
2315	"“Un 60% de la producción será nacional y un 40% importada, y con esos porcentajes nos adecuamos a los que pide el gobierno”, comentó Blanco en referencia a la estrategia oficial para incrementar el superavit de la balanza comercial a través de la sustitución de importaciones. No sólo eso, sino que desde acá van a poder presentar colecciones nacionales en Italia y “si dan los costos” poder exportar."	['acá']	ES-AR
2617	"Son unos farsantes sin corazón que se burlan del pueblo que los eligió, de los pobres jubilados y de la mayoría del pueblo trabajador argentino que hace malabares todo los días para salir adelante y también para abonarle el sueldo a ustedes."	['para abonarle el sueldo a ustedes']	ES-AR
1498	"Tradujo, entre otras, las obras de Aristóteles del griego, del latín las de Julio César, Cicerón y Séneca, los seis volúmenes de la obra ?Literatura del siglo XX y cristianismo? del francés, así como numerosas otras del alemán, portugués, inglés e italiano."	['N/A']	ES-ES
940	"Romano ingresó a Chile el 24 de agosto del año pasado y solicitó asilo político. En septiembre fue declarado prófugo por la justicia argentina al no presentarse a uan citación, y finalmente el juez federal Walter Bentos pidió su captura internacional."	"['el juez federal', 'ingresó, solicitó, pidió']"	ES
1232	"Los orígenes del grupo asturiano se remontan al año 1920, con la formación del orfeón de Turón. Tras varias disoluciones y resurgir en otras tantas ocasiones, se consiguió formar la agrupación que en el año 1951 adoptó el nombre definitivo de Coro Minero de Turón, ya que estaba compuesto casi en su totalidad por trabajadores de la mina."	['N/A']	ES-ES
2226	"En la construcción de la planta, que demandará un plazo estimado en 18 meses, trabajarán unas 300 personas. “El uso de fertilizantes es un factor clave para lograr aumentar la producción de granos en nuestro país y desarrollar dicha producción de una manera sustentable. En ese aspecto, la nueva planta con su almacenaje y su logística de abastecimiento de los fertilizantes, tiene una importancia estratégica para este objetivo”, dijo al finalizar el encuentro el gerente General de Profertil, Daniel Pettarin."	['N/A']	ES
4954	"Así fue que de las conversaciones surgió el envió de 40 industriales, entre los que se anotaron 15 de Curitiba, 15 de Santa Catarina y 10 de Matto Grosso."	['N/A']	ES-AR
3198	La compañía anunció que lanzará una primera versión de Mountain Lion para programadores. No precisó la fecha oficial en que el sistema operativo estará disponible para todos y tampoco dio a conocer cuál será el costo de la flamante versión.	['N/A']	ES-AR
100	"Aunque los onubenses, con más corazón que cabeza, quisieron reaccionar, no pudieron hacerlo ante un Huesca crecido con su ventaja en el marcador y que supo controlar el partido para llevarse una justa victoria."	"['onubense, supo controlar']"	ES
1906	"La dimisión no se hará efectiva hasta el próximo mes de mayo, por lo que Paisley podrá completar un año al frente del Gobierno autonómico. No se retirará de su escaño de Stormont aunque asegura que no tutelará la conducta de su sucesor. ""No haré lo mismo que Putin"", dijo esta tarde."	['N/A']	ES-ES
454	"El artista quiere que el público le dé otra oportunidad al disco ""McCartney"", cuyo primer lanzamiento en abril de 1970 fue opacado por la ira y el rencor ante la disolución de los Beatles, la banda de rock más querida del mundo, entonces y aún hoy."	['N/A']	ES
190	"Los siete votos del PP más el de IU, y la abstención de los tres ediles del PSOE, dejaron en minoría al equipo de Gobierno del PRC (5) e IPdL (1), en el Pleno del pasado lunes, por segunda vez en los últimos meses. Obligaron al alcalde a ordenar la retirada de un importante número de casetas de madera que, durante casi un año, han estado instaladas en diversos lugares de Laredo, sin pagar tasa de ocupación."	['N/A']	ES-ES
3695	"En líneas generales, se parte de conceptos similares (eliminar sistema de Rores previamente asignados) y con una instrumentación parecida, pero la diferencia básica es que se busca “que se respete el funcionamiento de la cadena de comercialización”; una elegante forma de evitar que se debilite el volumen de transacciones que se realizan en los mercados institucionalizados."	['líneas generales elegante forma']	ES
1022	"En términos mensuales, el gasto medio por persona ha permanecido constante, con 1.009 euros, mientras que el gasto medio diario descendió un 3,2 por ciento, hasta 110 euros, debido al incremento de la estancia media."	['N/A']	ES-ES
1678	"El próximo martes, desde las 9, en la sede de Vialidad Nacional, ubicada en 27 de Febrero 2199, la Unidad Móvil de Inclusión Digital del Ministerio de Planificación Federal, Inversión Pública y Servicios, hará efectiva la entrega de decodificadores de la TV Digital Terrestre a seiscientos beneficiarios previamente inscriptos durante los meses de noviembre y diciembre de 2011, por los refentes de ?Mesas de Trabajo? de Santa Fe."	['N/A']	ES-AR
3976	"En la Capital Federal, ayer al mediodía, militantes del Frente Darío Santillán se concentraron en el Obelisco y luego marcharon hasta la Casa de la Provincia de Santa Fe, ubicada en Montevideo 373, para reclamar el esclarecimiento del asesinato de Jeremías Brasante (17), Claudio Suárez (19) y Adrián Rodríguez (21)."	['N/A']	ES-AR
4215	"Desde que Teherán liberó a Josh Fattal y Shane Bauer el miércoles, se han conocido detalles sobre los esfuerzos hechos por su liberación, que incluyeron a Naciones Unidas, Irak y Omán, al igual que a Chávez, quien es un feroz crítico de Estados Unidos."	['feroz']	ES
1341	"Este galardón engloba a todas las pruebas que se disputan en España, no solo de rallies, sino de todas las disciplinas, valorando todos diversos aspectos, tales como la seguridad, calidad organizativa, repercusión, implicación de las instituciones, acogida por parte de equipos participantes y afición y el afán de superación e innovación de sus organizadores. El Rally Cantabria Infinita celebró este año su trigésimo segunda edición con un éxito de organización que quedaba reflejado en unas declaraciones efectuadas por Antonio Zanini, sin duda uno de los mejores pilotos españoles que calificaba la prueba como «el único rally que merece llamarse así»."	['Rally Cantabria']	ES-ES
1605	"Las declaraciones de Trimarco despertaron un enorme interés, ya que ella buscó a su hija durante 10 años y en todo ese tiempo mantuvo una tenaz lucha contra muchos de los imputados que ahora están en el banquillo de los acusados."	['N/A']	ES-ES
1244	"Un hijo de la víctima fue el que encontró el cuerpo sin vida de su madre y alertó de los hechos. La pareja regentaba un bar en la calle Río Turia de la capital de La Plana, al que el esposo supuestamente regresó tras los hechos y se llevó todo el dinero de la recaudación para huir a continuación."	['N/A']	ES-ES
4347	"El miércoles, la presidenta Cristina le había pedido ?encarecidamente? al Gobierno porteño que hiciera ?un esfuercito? para tomar a su cargo el subte con el comienzo de 2012."	['N/A']	ES-AR
3359	"Reiteró que la subida de la luz que se aplicará el 1 de enero se debe a la evolución de las materias primas y a la caída de la demanda, que dificulta a las empresas mantener y financiar el nivel de inversiones que han hecho en generación y distribución."	['inversiones']	ES-ES
959	"La concejala de Cementerios, Lourdes Bernal, señaló que los servicios del Ayuntamiento de Valencia ""han actuado con total eficacia y celeridad, y, en cuanto se ha recibido de un hospital la notificación de un fallecimiento se han puesto en marcha""."	"['Ayuntamiento de Valencia', 'concejala, ayuntamiento, han actuado, celeridad, ha recibido']"	ES-ES
4460	"En el caso de la compra de un producto, el IVA que paga el consumidor en el momento de su entrega es el vigente en esa fecha, independientemente de la que aparezca en la factura."	"['realizó aparezca', 'IVA']"	ES-ES
775	"“Con RAD vamos a trabajar en desarrollos tecnológicos para mejorar la productividad de las redes, mientras que con Radwin la idea es sacar un producto conjunto”, señaló Siri en diálogo con punto biz. Sobre este último acuerdo indicó que se trataría del desarrollo de un software para ventas en el que participarán, además de Trasdatos y Radwin, una empresa de Buenos Aires y otra local que integra el Polo Tecnológico. “El mercado del software será toda Latinoamérica”, dijo Siri aunque no dio más detalles debido al convenio de confidencialidad que rige en estos casos."	['Polo Tecnológico']	ES
3026	"El cambio más notable en este sector es la ausencia de vehículos de alta gama al pretender llegar al público con productos más asequibles y, en consecuencia, más demandados ya que, según las firmas automovilísticas, «se trata de paliar la caída de ventas de automóviles en los meses de julio y agosto, tras la subida del IVA y el fin de ayudas del Plan 2000E del Gobierno»."	['N/A']	ES-ES
4981	"También se deniegan otras pruebas como la consistente en que ""se libre oficio al Gabinete Jurídico de la Presidencia de la Junta de Andalucía para que certifique sobre si se llevaba un control de legalidad sobre las resoluciones del Ayuntamiento de Marbella en materia urbanística"", al considerar el Tribunal que se trata de diligencias ""impertinentes e innecesarias""."	"['impertinentes e innecesarias', 'Presidencia de la Junta de Andalucía']"	ES
657	"Según ha informado el club azulgrana en un comunicado, esta nueva sentencia ""confirma la condena dineraria apelada (sentencia del Juzgado de Primera Instancia número 47 de Barcelona) y resuelve el recurso a favor de los intereses de Sogecable y en contra del FC Barcelona""."	['N/A']	ES-ES
509	"Las papeletas se depositarán, de lunes a sábado, en una urna instalada en la planta baja del Ayuntamiento de Saldaña, teniendo en cuenta los colores que correspondan a cada sorteo. Y, por supuesto, sin olvidar que cada papeleta, para que sea válida, deberá llevar el sello o nombre del establecimiento, así como el nombre, apellido y teléfono de la persona que participa. Además, y según se recoge en las bases, en cada sorteo semanal solo podrá entregarse un premio por establecimiento, por lo que si dos o tres papeletas fueran del mismo negocio se procederá a las extracción de otras."	['N/A']	ES-ES
1245	"El australiano John Polson dirige este thriller cuyo protagonista es Eric (Jon Foster), un estudiante de instituto que asesina a sus padres. Años más tarde, aparece Lori Cranston, una chica atrevida fascinada por la historia del parricidio que se fugará con Eric. Pero el instinto asesino del joven preocupan al teniente Cristofuoro (Russell Crowe), responsable del caso. Mientras Eric y Lori siguen con la huida, Cristofuoro les persigue pisándoles los talones. Sin embargo, lo que Eric no sabe es que Lori está colaborando con la policía para tenderle una trampa."	['N/A']	ES-ES
762	"Para el Papa Ratzinger, ""concentrarse sólo"" en el preservativo significa ""trivializar"" la sexualidad. ""Puede haber algunos casos justificados (del uso del condón), por ejemplo cuando una prostituta utiliza un profiláctico. Ello puede ser el primer paso hacia una moralización, un primer acto de responsabilidad, consciente de que todo no está permitido y no se puede hacer todo lo que uno quiere"", afirma el Papa."	['N/A']	ES-ES
863	"Entre las instalaciones del parque, los miembros de las brigadas disponen de gimnasio para entrenar diariamente, salas de formación, cocina, comedor, sala de estar y un hangar, así como también de óptimas entradas y salidas para los vehículos de emergencias."	['brigadas']	ES-ES
2881	"Leonardo disputó palmo a palmo en la gala de eliminación conducida por Jorge Rial con Leandro, uno de los que aprovechó el repechaje de hace dos semanas. Los dos estaban nominados junto a Walquiria y Jorge, que reunieron pocos votos y también se quedaron en el reality."	['N/A']	ES-AR
4283	"La carrera tendrá a Buenos Aires como punto de partida y llegada. El recorrido abarcará las provincias de Buenos Aires, Córdoba, La Rioja, Catamarca, luego continuará en Chile por las regiones de Copiapó, Antofagasta, Iquique, La Serena y Santiago de Chile, para regresar a suelo argentino por San Juan, Mendoza y La Pampa."	['N/A']	ES-ES
4044	"?Las compañías, lideradas por Monsanto en este caso, salieron a buscar arreglos privados con productores. Este es un acuerdo muy positivo. Del total de la superficie sembrada en Argentina tienen el acuerdo del 25 % para que se agilicen las normativas jurídicas y las normativas de recupero de valor y negocio para las nuevas tecnologías. Hay una estimación que dentro de unos 10 meses el 60% de la superficie estaría bajo este acuerdo?, le dijo Ferrarotti a punto biz."	['N/A']	ES
1937	"Ahora, sólo quiere disfrutar con los suyos de este «maillot diferente» que pondrá en algún rincón de su casa, «pero no a la vista». Queda un último trámite en el Tribunal de Arbitraje Deportivo (TAS), a donde ha llevado Landis su caso, que le puede dar un disgusto. «No tengo pesadillas por eso. Un día tan bonito como hoy no me lo puede quitar nadie», apuntó Pereiro. Sus padres, su hijo («que ahora me insulta»), su mujer y el equipo fueron los destinatarios de los agradecimientos del gallego."	['gallego']	ES-ES
4907	"El jefe comunal se refirió al tema en el marco de su discurso inaugural de la sesiones ordinarias del Concejo, un alocución de casi dos horas en las que además de hacer un balance de sus dos gestiones al frente de la intendencia también trazó el escenario de los desafíos futuros de Rosario y los proyectos que espera concretar hacia el final de su mandato."	"['desafíos', 'jefe comunal / Rosario']"	ES-AR
3320	"Asimismo, comentó que la píldora del día después es una medida plenamente eficaz, por lo que se seguirá dispensando en las farmacias sin necesidad de prescripción médica, como se hace desde septiembre del año pasado."	['N/A']	ES
1324	"Además de hacer el teléfono ultra delgado, la antena externa supuestamente mejoraría la fuerza de la señal del teléfono mejor que otros modelos de iPhone."	['N/A']	ES
2749	"Hasta qué punto la fugaz visita de la primera dama norteamericana ha devuelto a la mente de muchos viajeros el destino Marbella es difícil de saber. Desde Puente Romano, otro de los establecimientos señeros de la zona, aseveran que «algo se ha notado», pero matizan que será a medio plazo, quizá el año que viene, cuando se rentabilice la repercusión de la visita de la esposa del presidente afroamericano."	['N/A']	ES-ES
4941	"El secretario de Ingresos Públicos, Sergio Beccari, recibió ayer a una la delegación de la Asociación Empresaria, cuyos asociados pidieron que el aumento de Ingresos Brutos, que rige desde febrero, se pueda pagar de manera escalonada."	['rige desde febrero']	ES-AR
4506	"Por el caso, el 21 de mayo de 2010, Rubén Alberto De la Torre (55) fue condenado a 15 años de prisión; Fernando Araujo (41), a 14; el sindicado chofer de la banda, José Julián Zalloecheverría (51), a 10 y, como ideólogo del túnel y el dique en los desagües por donde la banda escapó con el botín, Sebastián García Bolster (40), recibió una pena de 9 años."	"['desagües', 'Rubén Alberto De la Torre']"	ES-AR
4640	"El presidente del Centro de Corredores, Gino Moretto, cerró el debate deslizando que ?no parece probable que alguien denuncie su situación estando cómodo?, en clara alusión a los molineros. Y luego hizo otro sutil tiro por elevación al resto de las entidades al pedir ?que los actores de la cadena analicen si no es conveniente renunciar al acuerdo firmado con Agricultura en diciembre ya que no se cumplieron los compromisos, como el que la comercialización del trigo sea sin cupos, cuotas o direccionada?."	['N/A']	ES
4045	"Tevez es un jugador importante y eso es a la vez un obstáculo. Estás gastando un montón de dinero en transferencia y salario por un jugador que no puede jugar la Champions League. En cambio, los clubes tienen ahora tres meses, luego pueden reestructurar sus equipos y comprar a Carlos, en el verano, fundamentó el representante sobre sus expectativas de un futuro adiós definitivo a Manchester."	['salario adiós definitivo']	ES
3072	"Además, por su composición social, Florida se parece mucho más al resto del país que los tres estados donde ya tuvieron lugar las internas republicanas, Iowa, New Hampshire y Carolina del Sur. Es el primer estado donde el voto hispano será determinante."	['hispano']	ES
2022	"Además de “trapitos” y limpiavidrios, el PRO tiene varios proyectos de ley con los que insistirá este año. Según explicó el jefe del bloque oficialista, Fernando de Andreis, una de las iniciativas que más fácilmente podría salir, porque podrían llegar a un acuerdo con parte de la oposición, es la venta del edificio Del Plata , en Carlos Pellegrini al 200, para usar el dinero en la construcción del Centro Cívico de Barracas, donde se mudarían muchas dependencias oficiales."	"['trapitos y limpiavidrios', 'oficialista']"	ES-AR
3215	"Más de 10 millones de chinos fueron afectados por estas lluvias torrenciales que comenzaron el pasado 13 de junio, incluyendo a quienes han resultado heridos, los que se han quedado varados por las inundaciones o los que han perdido sus propiedades, dijo el ministerio de Recursos Hidrológicos en un comunicado de prensa."	['ministerio de Recursos Hidrológicos']	ES
2889	"Así, el ministro ha lamentado que en estos momentos se esté ""pagando"" la ""hipoteca"" que, ""sin conocimiento de los consumidores"", adoptó el PP durante su mandato y ha comentado que el Gobierno podría ""haber quedado de guapo"" ante la ciudadanía si no hubiera adoptado esta subida en el precio de la luz aunque se hubiera ""perjudicado notablemente"" a la economía."	['N/A']	ES-ES
3093	"Desde que en el 1979 comenzará a celebrarse, coincidiendo con la Fiesta de la Candelaria, patrona de Barranda, el último domingo de enero tiene lugar la Fiesta de las Cuadrillas, día en el que se dan cita bandas, rondas y cuadrillas llegadas de distintos puntos de la geografía española. Este evento se completa con otras actividades, como el Barranda Folk y las Jornadas de Estudio sobre la Cultura de Tradición Oral, que tienen como objetivo dotar de soporte teórico a las fiestas mediante conciertos, charlas, talleres educativos en colegios, exposiciones y ciclos de conferencias."	['actividades']	ES-ES
1899	"En tanto, la oposición política en el distrito sostiene que lo que falla es el control y destaca que Beara fue habilitado mediante una norma ajena al Código de Habilitaciones, como es la de Planeamiento Urbano, un código de usos."	['oposición política en el distrito']	ES
2101	"El estudio del INE recoge también el crecimiento del PIB entre 2008 y 2009 en términos reales, en el que fueron Extremadura y Navarra las comunidades que salieron mejor paradas de aquel desastroso año económico, con caídas del 1,7% y 2,2% respectivamente, mientras que Aragón y Valencia se situron en el otro extremo, con retrocesos del 4,5% y 4,4%, para una media nacional negativa del 3,7%. El País Vasco se situó exactamente en esa posición intermedia, con un descenso del PIB del 3,7%."	['N/A']	ES-ES
1390	"Ante el inusual contrapunto, Maze decidió cortar por lo sano y mostrar su corpiño al término de la competencia del domingo en Italia, con la leyenda “No es su problema”. Ocurrió un día después de que la FIS diera por terminado el conflicto y asegurara que la prenda era reglamentaria. Pero a Maze, se ve, el asunto no le había terminado de cerrar."	"['el asunto no le había terminado de cerrar', 'corpiño']"	ES-AR
2336	Los granos se desploman en el mercado de Chicago luego de que el Departamento de Agricultura de Estados Unidos (Usda) proyectó mayores existencias de soja y maíz que las previstas inicialmente.	['N/A']	ES
4344	"El problema es que el Poli Ejido está inmerso en problemas económicos, como muchos equipos de las categorías modestas. Su solvencia está en tela de juicio y ante esta tesitura, Rodríguez ha decidido probar suerte en el Eibar. De modo que viene para quedarse."	"['viene para quedarse', 'tela de juicio', 'Eibar']"	ES-ES
4300	"El ministro de Hacienda Guido Mantega inicialmente había propuesto un incremento de 4,6% desde los actuales 350 reales. Los sindicatos exigían un alza del 20%."	"['inicialmente había propuesto', 'Hacienda Guido Mantega']"	ES-ES
1980	"La respuesta de Salgado, al término del Consejo de Política Fiscal y Financiera (CPFF), ha sido que éste no es el órgano en el que se deben tratar estos asuntos, que deben ser tratados en los respectivos consejos territoriales. Ha dicho que las propuestas que lleguen desde esos ámbitos serán bien recibidas por parte del CPFF, y ha confiado en que si llega el caso los consejeros de las comunidades gobernadas por el PP voten a favor de las mismas."	['N/A']	ES-ES
1728	El canal que contrató a la estrella de televisión quiso alejarse de la polémica y aseguró que no tienen nada que ver con el material promocional en disputa.	"['contrató, polémica, aseguró']"	ES-AR
3086	"La notica estuvo en los portales de los diarios españoles El Mundo y El País. ""Asesinado a tiros en Guatemala el poeta y cantautor argentino Facundo Cabral"", títuló El Mundo, mientras que El País optó por ?Asesinado a tiros el cantautor argentino Facundo Cabral en Guatemala?"	['N/A']	ES
1190	"Durante el verano y otoño SEO/BirdLife organiza diferentes campos en dieciocho espacios naturales (trece Parques Nacionales, cuatro centros asociados al Organismo Autónomo de Parques Nacionales y un Parque Natural)."	['N/A']	ES-ES
3209	"Soso contó que en un primer momento se había dicho que las cámaras se instalarían en parques, monumentos y espacios públicos en general, pero confesó que luego de charlas con funcionarios estos aceptaron considerar la postura de los comerciantes."	['luego de charlas']	ES
4423	"En primer lugar, el acuerdo es claramente violatorio de la ley que rige el autotransporte de cargas en el orden nacional donde se sostiene la libertad de tarifas y contratación como bases fundamentales de sus disposiciones, al igual que en todas las legislaciones provinciales. Es de toda nulidad cualquier acto que obligue al Estado a quebrantar una ley nacional y más aún, la Constitución Nacional, señala el comunicado firmado por Federación Agraria, Sociedad Rural, CRA, Federación de Centros de Entidades Gremiales de Acopiadores y Confederación Argentina del Transporte Automotor de Cargas."	"['violatorio / Confederación Argentina del Transporte Automotor de Cargas', 'gremiales']"	ES-AR
3799	"Anticorrupción explica a Pedreira que el Supremo ha investigado durante casi un año las supuestas irregularidades del ex senador y que será en ese sumario donde haya ""datos precisos para valorar la conducta de la imputada"". ""No es posible en este momento y con los datos obrantes sólo en esta causa adoptar una decisión sobre la existencia o no de responsabilidad penal"" de Iglesias, concluyen las fiscales Concepción Sabadell y Myriam Segura."	['datos precisos para valorar la conducta de la imputada']	ES-ES
3376	"Por su parte, Pablo Moyano repitió ayer en que en el discurso que realizará su padre habrá “sorpresas y anuncios importantes” en materia política y gremial y aseguró que más de 80 mil camioneros colmarán el estadio de Huracán para “demostrar el apoyo” a la gestión de Moyano al frente de la CGT y a la defensa de los derechos de los trabajadores."	"['demostrar el apoyo', 'colmarán el estadio']"	ES-AR
2335	"En otros comercios, como un conocido horno del barrio, han mantenido el establecimiento, pero como están en plena zona degradada y la venta ya no es lo que era, se han arriesgado a abrir un segundo punto de atención al cliente en el área de Pintor Ferrandis, para ver si consiguen salir a flote."	['N/A']	ES
1833	"Si algo fue Gran Hermano desde la primera edición del reality en Telefe, hace algo más de diez años, fue un prolífico semillero de figuras femeninas aptas tanto para la conducción como el vedettismo en sus vertientes teatral o televisiva."	['Telefe']	ES-AR
532	"La entidad ha subrayado que ha seguido reforzando su situación patrimonial, con dotaciones a las provisiones de activos mobiliarios e inmobiliarios y a la provisión genérica de insolvencias por un total de 418 millones de euros."	['N/A']	ES-ES
3190	"Este convenio aún no fue homologado por la Secretaría de Trabajo, por lo cual, recién cuando se confirme, ATCR hará circular las fechas y formas de pago."	['N/A']	ES
1791	Loables son estas palabras de tan reconocidas personalidades y sería de desear que obtuvieran un eco de alcance igual a su intrínseco valor. Para que así ocurriera se creó y dedica su esfuerzo Reporteros sin Fronteras.	['N/A']	ES
2629	"Otra perla del Serie 5 es el dispositivo BMW Night Vision, que permite, a través de una cámara infrarroja, visualizar la presencia de peatones o animales en el camino mediante una pantalla. También sobresale el sistema automático de estacionamiento, que no sólo detecta cuando un espacio es adecuado para el vehículo, sino que realiza la maniobra en forma automática. El conductor sólo debe acelerar o frenar, mientras el volante gira solo. El proceso puede seguirse mediante una pantalla que simula la imagen aérea del automóvil. Más información sobre el Nuevo Serie 5 y Serie 5 GT, aquí."	['adecuado para el vehículo']	ES-ES
